tiempo	rho
69.940000	0.666630
69.950000	0.666630
69.960000	0.666630
69.970000	0.666630
69.980000	0.666630
69.990000	0.666630
70.000000	0.666630
70.010000	0.666630
70.020000	0.666630
70.030000	0.666630
70.040000	0.666631
70.050000	0.666631
70.060000	0.666631
70.070000	0.666631
70.080000	0.666631
70.090000	0.666631
70.100000	0.666631
70.110000	0.666631
70.120000	0.666631
70.130000	0.666631
70.140000	0.666631
70.150000	0.666631
70.160000	0.666631
70.170000	0.666631
70.180000	0.666632
70.190000	0.666632
70.200000	0.666632
70.210000	0.666632
70.220000	0.666632
70.230000	0.666632
70.240000	0.666632
70.250000	0.666632
70.260000	0.666632
70.270000	0.666632
70.280000	0.666632
70.290000	0.666632
70.300000	0.666632
70.310000	0.666632
70.320000	0.666633
70.330000	0.666633
70.340000	0.666633
70.350000	0.666633
70.360000	0.666633
70.370000	0.666633
70.380000	0.666633
70.390000	0.666633
70.400000	0.666633
70.410000	0.666633
70.420000	0.666633
70.430000	0.666633
70.440000	0.666633
70.450000	0.666633
70.460000	0.666633
70.470000	0.666634
70.480000	0.666634
70.490000	0.666634
70.500000	0.666634
70.510000	0.666634
70.520000	0.666634
70.530000	0.666634
70.540000	0.666634
70.550000	0.666634
70.560000	0.666634
70.570000	0.666634
70.580000	0.666634
70.590000	0.666634
70.600000	0.666634
70.610000	0.666634
70.620000	0.666635
70.630000	0.666635
70.640000	0.666635
70.650000	0.666635
70.660000	0.666635
70.670000	0.666635
70.680000	0.666635
70.690000	0.666635
70.700000	0.666635
70.710000	0.666635
70.720000	0.666635
70.730000	0.666635
70.740000	0.666635
70.750000	0.666635
70.760000	0.666635
70.770000	0.666635
70.780000	0.666636
70.790000	0.666636
70.800000	0.666636
70.810000	0.666636
70.820000	0.666636
70.830000	0.666636
70.840000	0.666636
70.850000	0.666636
70.860000	0.666636
70.870000	0.666636
70.880000	0.666636
70.890000	0.666636
70.900000	0.666636
70.910000	0.666636
70.920000	0.666636
70.930000	0.666636
70.940000	0.666637
70.950000	0.666637
70.960000	0.666637
70.970000	0.666637
70.980000	0.666637
70.990000	0.666637
71.000000	0.666637
71.010000	0.666637
71.020000	0.666637
71.030000	0.666637
71.040000	0.666637
71.050000	0.666637
71.060000	0.666637
71.070000	0.666637
71.080000	0.666637
71.090000	0.666637
71.100000	0.666637
71.110000	0.666638
71.120000	0.666638
71.130000	0.666638
71.140000	0.666638
71.150000	0.666638
71.160000	0.666638
71.170000	0.666638
71.180000	0.666638
71.190000	0.666638
71.200000	0.666638
71.210000	0.666638
71.220000	0.666638
71.230000	0.666638
71.240000	0.666638
71.250000	0.666638
71.260000	0.666638
71.270000	0.666638
71.280000	0.666638
71.290000	0.666639
71.300000	0.666639
71.310000	0.666639
71.320000	0.666639
71.330000	0.666639
71.340000	0.666639
71.350000	0.666639
71.360000	0.666639
71.370000	0.666639
71.380000	0.666639
71.390000	0.666639
71.400000	0.666639
71.410000	0.666639
71.420000	0.666639
71.430000	0.666639
71.440000	0.666639
71.450000	0.666639
71.460000	0.666639
71.470000	0.666640
71.480000	0.666640
71.490000	0.666640
71.500000	0.666640
71.510000	0.666640
71.520000	0.666640
71.530000	0.666640
71.540000	0.666640
71.550000	0.666640
71.560000	0.666640
71.570000	0.666640
71.580000	0.666640
71.590000	0.666640
71.600000	0.666640
71.610000	0.666640
71.620000	0.666640
71.630000	0.666640
71.640000	0.666640
71.650000	0.666640
71.660000	0.666641
71.670000	0.666641
71.680000	0.666641
71.690000	0.666641
71.700000	0.666641
71.710000	0.666641
71.720000	0.666641
71.730000	0.666641
71.740000	0.666641
71.750000	0.666641
71.760000	0.666641
71.770000	0.666641
71.780000	0.666641
71.790000	0.666641
71.800000	0.666641
71.810000	0.666641
71.820000	0.666641
71.830000	0.666641
71.840000	0.666641
71.850000	0.666642
71.860000	0.666642
71.870000	0.666642
71.880000	0.666642
71.890000	0.666642
71.900000	0.666642
71.910000	0.666642
71.920000	0.666642
71.930000	0.666642
71.940000	0.666642
71.950000	0.666642
71.960000	0.666642
71.970000	0.666642
71.980000	0.666642
71.990000	0.666642
72.000000	0.666642
72.010000	0.666642
72.020000	0.666642
72.030000	0.666642
72.040000	0.666642
72.050000	0.666643
72.060000	0.666643
72.070000	0.666643
72.080000	0.666643
72.090000	0.666643
72.100000	0.666643
72.110000	0.666643
72.120000	0.666643
72.130000	0.666643
72.140000	0.666643
72.150000	0.666643
72.160000	0.666643
72.170000	0.666643
72.180000	0.666643
72.190000	0.666643
72.200000	0.666643
72.210000	0.666643
72.220000	0.666643
72.230000	0.666643
72.240000	0.666643
72.250000	0.666643
72.260000	0.666644
72.270000	0.666644
72.280000	0.666644
72.290000	0.666644
72.300000	0.666644
72.310000	0.666644
72.320000	0.666644
72.330000	0.666644
72.340000	0.666644
72.350000	0.666644
72.360000	0.666644
72.370000	0.666644
72.380000	0.666644
72.390000	0.666644
72.400000	0.666644
72.410000	0.666644
72.420000	0.666644
72.430000	0.666644
72.440000	0.666644
72.450000	0.666644
72.460000	0.666644
72.470000	0.666644
72.480000	0.666644
72.490000	0.666645
72.500000	0.666645
72.510000	0.666645
72.520000	0.666645
72.530000	0.666645
72.540000	0.666645
72.550000	0.666645
72.560000	0.666645
72.570000	0.666645
72.580000	0.666645
72.590000	0.666645
72.600000	0.666645
72.610000	0.666645
72.620000	0.666645
72.630000	0.666645
72.640000	0.666645
72.650000	0.666645
72.660000	0.666645
72.670000	0.666645
72.680000	0.666645
72.690000	0.666645
72.700000	0.666645
72.710000	0.666645
72.720000	0.666646
72.730000	0.666646
72.740000	0.666646
72.750000	0.666646
72.760000	0.666646
72.770000	0.666646
72.780000	0.666646
72.790000	0.666646
72.800000	0.666646
72.810000	0.666646
72.820000	0.666646
72.830000	0.666646
72.840000	0.666646
72.850000	0.666646
72.860000	0.666646
72.870000	0.666646
72.880000	0.666646
72.890000	0.666646
72.900000	0.666646
72.910000	0.666646
72.920000	0.666646
72.930000	0.666646
72.940000	0.666646
72.950000	0.666646
72.960000	0.666647
72.970000	0.666647
72.980000	0.666647
72.990000	0.666647
73.000000	0.666647
73.010000	0.666647
73.020000	0.666647
73.030000	0.666647
73.040000	0.666647
73.050000	0.666647
73.060000	0.666647
73.070000	0.666647
73.080000	0.666647
73.090000	0.666647
73.100000	0.666647
73.110000	0.666647
73.120000	0.666647
73.130000	0.666647
73.140000	0.666647
73.150000	0.666647
73.160000	0.666647
73.170000	0.666647
73.180000	0.666647
73.190000	0.666647
73.200000	0.666647
73.210000	0.666648
73.220000	0.666648
73.230000	0.666648
73.240000	0.666648
73.250000	0.666648
73.260000	0.666648
73.270000	0.666648
73.280000	0.666648
73.290000	0.666648
73.300000	0.666648
73.310000	0.666648
73.320000	0.666648
73.330000	0.666648
73.340000	0.666648
73.350000	0.666648
73.360000	0.666648
73.370000	0.666648
73.380000	0.666648
73.390000	0.666648
73.400000	0.666648
73.410000	0.666648
73.420000	0.666648
73.430000	0.666648
73.440000	0.666648
73.450000	0.666648
73.460000	0.666648
73.470000	0.666648
73.480000	0.666649
73.490000	0.666649
73.500000	0.666649
73.510000	0.666649
73.520000	0.666649
73.530000	0.666649
73.540000	0.666649
73.550000	0.666649
73.560000	0.666649
73.570000	0.666649
73.580000	0.666649
73.590000	0.666649
73.600000	0.666649
73.610000	0.666649
73.620000	0.666649
73.630000	0.666649
73.640000	0.666649
73.650000	0.666649
73.660000	0.666649
73.670000	0.666649
73.680000	0.666649
73.690000	0.666649
73.700000	0.666649
73.710000	0.666649
73.720000	0.666649
73.730000	0.666649
73.740000	0.666649
73.750000	0.666649
73.760000	0.666650
73.770000	0.666650
73.780000	0.666650
73.790000	0.666650
73.800000	0.666650
73.810000	0.666650
73.820000	0.666650
73.830000	0.666650
73.840000	0.666650
73.850000	0.666650
73.860000	0.666650
73.870000	0.666650
73.880000	0.666650
73.890000	0.666650
73.900000	0.666650
73.910000	0.666650
73.920000	0.666650
73.930000	0.666650
73.940000	0.666650
73.950000	0.666650
73.960000	0.666650
73.970000	0.666650
73.980000	0.666650
73.990000	0.666650
74.000000	0.666650
74.010000	0.666650
74.020000	0.666650
74.030000	0.666650
74.040000	0.666650
74.050000	0.666650
74.060000	0.666651
74.070000	0.666651
74.080000	0.666651
74.090000	0.666651
74.100000	0.666651
74.110000	0.666651
74.120000	0.666651
74.130000	0.666651
74.140000	0.666651
74.150000	0.666651
74.160000	0.666651
74.170000	0.666651
74.180000	0.666651
74.190000	0.666651
74.200000	0.666651
74.210000	0.666651
74.220000	0.666651
74.230000	0.666651
74.240000	0.666651
74.250000	0.666651
74.260000	0.666651
74.270000	0.666651
74.280000	0.666651
74.290000	0.666651
74.300000	0.666651
74.310000	0.666651
74.320000	0.666651
74.330000	0.666651
74.340000	0.666651
74.350000	0.666651
74.360000	0.666651
74.370000	0.666651
74.380000	0.666652
74.390000	0.666652
74.400000	0.666652
74.410000	0.666652
74.420000	0.666652
74.430000	0.666652
74.440000	0.666652
74.450000	0.666652
74.460000	0.666652
74.470000	0.666652
74.480000	0.666652
74.490000	0.666652
74.500000	0.666652
74.510000	0.666652
74.520000	0.666652
74.530000	0.666652
74.540000	0.666652
74.550000	0.666652
74.560000	0.666652
74.570000	0.666652
74.580000	0.666652
74.590000	0.666652
74.600000	0.666652
74.610000	0.666652
74.620000	0.666652
74.630000	0.666652
74.640000	0.666652
74.650000	0.666652
74.660000	0.666652
74.670000	0.666652
74.680000	0.666652
74.690000	0.666652
74.700000	0.666652
74.710000	0.666652
74.720000	0.666653
74.730000	0.666653
74.740000	0.666653
74.750000	0.666653
74.760000	0.666653
74.770000	0.666653
74.780000	0.666653
74.790000	0.666653
74.800000	0.666653
74.810000	0.666653
74.820000	0.666653
74.830000	0.666653
74.840000	0.666653
74.850000	0.666653
74.860000	0.666653
74.870000	0.666653
74.880000	0.666653
74.890000	0.666653
74.900000	0.666653
74.910000	0.666653
74.920000	0.666653
74.930000	0.666653
74.940000	0.666653
74.950000	0.666653
74.960000	0.666653
74.970000	0.666653
74.980000	0.666653
74.990000	0.666653
75.000000	0.666653
75.010000	0.666653
75.020000	0.666653
75.030000	0.666653
75.040000	0.666653
75.050000	0.666653
75.060000	0.666653
75.070000	0.666653
75.080000	0.666653
75.090000	0.666654
75.100000	0.666654
75.110000	0.666654
75.120000	0.666654
75.130000	0.666654
75.140000	0.666654
75.150000	0.666654
75.160000	0.666654
75.170000	0.666654
75.180000	0.666654
75.190000	0.666654
75.200000	0.666654
75.210000	0.666654
75.220000	0.666654
75.230000	0.666654
75.240000	0.666654
75.250000	0.666654
75.260000	0.666654
75.270000	0.666654
75.280000	0.666654
75.290000	0.666654
75.300000	0.666654
75.310000	0.666654
75.320000	0.666654
75.330000	0.666654
75.340000	0.666654
75.350000	0.666654
75.360000	0.666654
75.370000	0.666654
75.380000	0.666654
75.390000	0.666654
75.400000	0.666654
75.410000	0.666654
75.420000	0.666654
75.430000	0.666654
75.440000	0.666654
75.450000	0.666654
75.460000	0.666654
75.470000	0.666654
75.480000	0.666655
75.490000	0.666655
75.500000	0.666655
75.510000	0.666655
75.520000	0.666655
75.530000	0.666655
75.540000	0.666655
75.550000	0.666655
75.560000	0.666655
75.570000	0.666655
75.580000	0.666655
75.590000	0.666655
75.600000	0.666655
75.610000	0.666655
75.620000	0.666655
75.630000	0.666655
75.640000	0.666655
75.650000	0.666655
75.660000	0.666655
75.670000	0.666655
75.680000	0.666655
75.690000	0.666655
75.700000	0.666655
75.710000	0.666655
75.720000	0.666655
75.730000	0.666655
75.740000	0.666655
75.750000	0.666655
75.760000	0.666655
75.770000	0.666655
75.780000	0.666655
75.790000	0.666655
75.800000	0.666655
75.810000	0.666655
75.820000	0.666655
75.830000	0.666655
75.840000	0.666655
75.850000	0.666655
75.860000	0.666655
75.870000	0.666655
75.880000	0.666655
75.890000	0.666655
75.900000	0.666655
75.910000	0.666656
75.920000	0.666656
75.930000	0.666656
75.940000	0.666656
75.950000	0.666656
75.960000	0.666656
75.970000	0.666656
75.980000	0.666656
75.990000	0.666656
76.000000	0.666656
76.010000	0.666656
76.020000	0.666656
76.030000	0.666656
76.040000	0.666656
76.050000	0.666656
76.060000	0.666656
76.070000	0.666656
76.080000	0.666656
76.090000	0.666656
76.100000	0.666656
76.110000	0.666656
76.120000	0.666656
76.130000	0.666656
76.140000	0.666656
76.150000	0.666656
76.160000	0.666656
76.170000	0.666656
76.180000	0.666656
76.190000	0.666656
76.200000	0.666656
76.210000	0.666656
76.220000	0.666656
76.230000	0.666656
76.240000	0.666656
76.250000	0.666656
76.260000	0.666656
76.270000	0.666656
76.280000	0.666656
76.290000	0.666656
76.300000	0.666656
76.310000	0.666656
76.320000	0.666656
76.330000	0.666656
76.340000	0.666656
76.350000	0.666656
76.360000	0.666656
76.370000	0.666656
76.380000	0.666657
76.390000	0.666657
76.400000	0.666657
76.410000	0.666657
76.420000	0.666657
76.430000	0.666657
76.440000	0.666657
76.450000	0.666657
76.460000	0.666657
76.470000	0.666657
76.480000	0.666657
76.490000	0.666657
76.500000	0.666657
76.510000	0.666657
76.520000	0.666657
76.530000	0.666657
76.540000	0.666657
76.550000	0.666657
76.560000	0.666657
76.570000	0.666657
76.580000	0.666657
76.590000	0.666657
76.600000	0.666657
76.610000	0.666657
76.620000	0.666657
76.630000	0.666657
76.640000	0.666657
76.650000	0.666657
76.660000	0.666657
76.670000	0.666657
76.680000	0.666657
76.690000	0.666657
76.700000	0.666657
76.710000	0.666657
76.720000	0.666657
76.730000	0.666657
76.740000	0.666657
76.750000	0.666657
76.760000	0.666657
76.770000	0.666657
76.780000	0.666657
76.790000	0.666657
76.800000	0.666657
76.810000	0.666657
76.820000	0.666657
76.830000	0.666657
76.840000	0.666657
76.850000	0.666657
76.860000	0.666657
76.870000	0.666657
76.880000	0.666657
76.890000	0.666657
76.900000	0.666658
76.910000	0.666658
76.920000	0.666658
76.930000	0.666658
76.940000	0.666658
76.950000	0.666658
76.960000	0.666658
76.970000	0.666658
76.980000	0.666658
76.990000	0.666658
77.000000	0.666658
77.010000	0.666658
77.020000	0.666658
77.030000	0.666658
77.040000	0.666658
77.050000	0.666658
77.060000	0.666658
77.070000	0.666658
77.080000	0.666658
77.090000	0.666658
77.100000	0.666658
77.110000	0.666658
77.120000	0.666658
77.130000	0.666658
77.140000	0.666658
77.150000	0.666658
77.160000	0.666658
77.170000	0.666658
77.180000	0.666658
77.190000	0.666658
77.200000	0.666658
77.210000	0.666658
77.220000	0.666658
77.230000	0.666658
77.240000	0.666658
77.250000	0.666658
77.260000	0.666658
77.270000	0.666658
77.280000	0.666658
77.290000	0.666658
77.300000	0.666658
77.310000	0.666658
77.320000	0.666658
77.330000	0.666658
77.340000	0.666658
77.350000	0.666658
77.360000	0.666658
77.370000	0.666658
77.380000	0.666658
77.390000	0.666658
77.400000	0.666658
77.410000	0.666658
77.420000	0.666658
77.430000	0.666658
77.440000	0.666658
77.450000	0.666658
77.460000	0.666658
77.470000	0.666658
77.480000	0.666659
77.490000	0.666659
77.500000	0.666659
77.510000	0.666659
77.520000	0.666659
77.530000	0.666659
77.540000	0.666659
77.550000	0.666659
77.560000	0.666659
77.570000	0.666659
77.580000	0.666659
77.590000	0.666659
77.600000	0.666659
77.610000	0.666659
77.620000	0.666659
77.630000	0.666659
77.640000	0.666659
77.650000	0.666659
77.660000	0.666659
77.670000	0.666659
77.680000	0.666659
77.690000	0.666659
77.700000	0.666659
77.710000	0.666659
77.720000	0.666659
77.730000	0.666659
77.740000	0.666659
77.750000	0.666659
77.760000	0.666659
77.770000	0.666659
77.780000	0.666659
77.790000	0.666659
77.800000	0.666659
77.810000	0.666659
77.820000	0.666659
77.830000	0.666659
77.840000	0.666659
77.850000	0.666659
77.860000	0.666659
77.870000	0.666659
77.880000	0.666659
77.890000	0.666659
77.900000	0.666659
77.910000	0.666659
77.920000	0.666659
77.930000	0.666659
77.940000	0.666659
77.950000	0.666659
77.960000	0.666659
77.970000	0.666659
77.980000	0.666659
77.990000	0.666659
78.000000	0.666659
78.010000	0.666659
78.020000	0.666659
78.030000	0.666659
78.040000	0.666659
78.050000	0.666659
78.060000	0.666659
78.070000	0.666659
78.080000	0.666659
78.090000	0.666659
78.100000	0.666659
78.110000	0.666659
78.120000	0.666659
78.130000	0.666660
78.140000	0.666660
78.150000	0.666660
78.160000	0.666660
78.170000	0.666660
78.180000	0.666660
78.190000	0.666660
78.200000	0.666660
78.210000	0.666660
78.220000	0.666660
78.230000	0.666660
78.240000	0.666660
78.250000	0.666660
78.260000	0.666660
78.270000	0.666660
78.280000	0.666660
78.290000	0.666660
78.300000	0.666660
78.310000	0.666660
78.320000	0.666660
78.330000	0.666660
78.340000	0.666660
78.350000	0.666660
78.360000	0.666660
78.370000	0.666660
78.380000	0.666660
78.390000	0.666660
78.400000	0.666660
78.410000	0.666660
78.420000	0.666660
78.430000	0.666660
78.440000	0.666660
78.450000	0.666660
78.460000	0.666660
78.470000	0.666660
78.480000	0.666660
78.490000	0.666660
78.500000	0.666660
78.510000	0.666660
78.520000	0.666660
78.530000	0.666660
78.540000	0.666660
78.550000	0.666660
78.560000	0.666660
78.570000	0.666660
78.580000	0.666660
78.590000	0.666660
78.600000	0.666660
78.610000	0.666660
78.620000	0.666660
78.630000	0.666660
78.640000	0.666660
78.650000	0.666660
78.660000	0.666660
78.670000	0.666660
78.680000	0.666660
78.690000	0.666660
78.700000	0.666660
78.710000	0.666660
78.720000	0.666660
78.730000	0.666660
78.740000	0.666660
78.750000	0.666660
78.760000	0.666660
78.770000	0.666660
78.780000	0.666660
78.790000	0.666660
78.800000	0.666660
78.810000	0.666660
78.820000	0.666660
78.830000	0.666660
78.840000	0.666660
78.850000	0.666660
78.860000	0.666660
78.870000	0.666660
78.880000	0.666661
78.890000	0.666661
78.900000	0.666661
78.910000	0.666661
78.920000	0.666661
78.930000	0.666661
78.940000	0.666661
78.950000	0.666661
78.960000	0.666661
78.970000	0.666661
78.980000	0.666661
78.990000	0.666661
79.000000	0.666661
79.010000	0.666661
79.020000	0.666661
79.030000	0.666661
79.040000	0.666661
79.050000	0.666661
79.060000	0.666661
79.070000	0.666661
79.080000	0.666661
79.090000	0.666661
79.100000	0.666661
79.110000	0.666661
79.120000	0.666661
79.130000	0.666661
79.140000	0.666661
79.150000	0.666661
79.160000	0.666661
79.170000	0.666661
79.180000	0.666661
79.190000	0.666661
79.200000	0.666661
79.210000	0.666661
79.220000	0.666661
79.230000	0.666661
79.240000	0.666661
79.250000	0.666661
79.260000	0.666661
79.270000	0.666661
79.280000	0.666661
79.290000	0.666661
79.300000	0.666661
79.310000	0.666661
79.320000	0.666661
79.330000	0.666661
79.340000	0.666661
79.350000	0.666661
79.360000	0.666661
79.370000	0.666661
79.380000	0.666661
79.390000	0.666661
79.400000	0.666661
79.410000	0.666661
79.420000	0.666661
79.430000	0.666661
79.440000	0.666661
79.450000	0.666661
79.460000	0.666661
79.470000	0.666661
79.480000	0.666661
79.490000	0.666661
79.500000	0.666661
79.510000	0.666661
79.520000	0.666661
79.530000	0.666661
79.540000	0.666661
79.550000	0.666661
79.560000	0.666661
79.570000	0.666661
79.580000	0.666661
79.590000	0.666661
79.600000	0.666661
79.610000	0.666661
79.620000	0.666661
79.630000	0.666661
79.640000	0.666661
79.650000	0.666661
79.660000	0.666661
79.670000	0.666661
79.680000	0.666661
79.690000	0.666661
79.700000	0.666661
79.710000	0.666661
79.720000	0.666661
79.730000	0.666661
79.740000	0.666661
79.750000	0.666661
79.760000	0.666661
79.770000	0.666662
79.780000	0.666662
79.790000	0.666662
79.800000	0.666662
79.810000	0.666662
79.820000	0.666662
79.830000	0.666662
79.840000	0.666662
79.850000	0.666662
79.860000	0.666662
79.870000	0.666662
79.880000	0.666662
79.890000	0.666662
79.900000	0.666662
79.910000	0.666662
79.920000	0.666662
79.930000	0.666662
