tb	Rb
13.970000	2.631937
13.980000	2.631410
13.990000	2.630882
14.000000	2.630354
14.010000	2.629825
14.020000	2.629296
14.030000	2.628767
14.040000	2.628237
14.050000	2.627706
14.060000	2.627176
14.070000	2.626645
14.080000	2.626113
14.090000	2.625581
14.100000	2.625049
14.110000	2.624516
14.120000	2.623983
14.130000	2.623449
14.140000	2.622915
14.150000	2.622380
14.160000	2.621845
14.170000	2.621310
14.180000	2.620774
14.190000	2.620238
14.200000	2.619702
14.210000	2.619165
14.220000	2.618627
14.230000	2.618090
14.240000	2.617552
14.250000	2.617013
14.260000	2.616474
14.270000	2.615935
14.280000	2.615395
14.290000	2.614855
14.300000	2.614314
14.310000	2.613773
14.320000	2.613232
14.330000	2.612690
14.340000	2.612148
14.350000	2.611605
14.360000	2.611062
14.370000	2.610519
14.380000	2.609975
14.390000	2.609431
14.400000	2.608886
14.410000	2.608341
14.420000	2.607796
14.430000	2.607250
14.440000	2.606704
14.450000	2.606158
14.460000	2.605611
14.470000	2.605063
14.480000	2.604516
14.490000	2.603968
14.500000	2.603419
14.510000	2.602870
14.520000	2.602321
14.530000	2.601771
14.540000	2.601221
14.550000	2.600671
14.560000	2.600120
14.570000	2.599569
14.580000	2.599018
14.590000	2.598466
14.600000	2.597914
14.610000	2.597361
14.620000	2.596808
14.630000	2.596255
14.640000	2.595701
14.650000	2.595147
14.660000	2.594592
14.670000	2.594037
14.680000	2.593482
14.690000	2.592927
14.700000	2.592371
14.710000	2.591814
14.720000	2.591258
14.730000	2.590701
14.740000	2.590143
14.750000	2.589585
14.760000	2.589027
14.770000	2.588469
14.780000	2.587910
14.790000	2.587351
14.800000	2.586791
14.810000	2.586231
14.820000	2.585671
14.830000	2.585110
14.840000	2.584549
14.850000	2.583988
14.860000	2.583426
14.870000	2.582864
14.880000	2.582302
14.890000	2.581739
14.900000	2.581176
14.910000	2.580612
14.920000	2.580048
14.930000	2.579484
14.940000	2.578920
14.950000	2.578355
14.960000	2.577790
14.970000	2.577224
14.980000	2.576659
14.990000	2.576092
15.000000	2.575526
15.010000	2.574959
15.020000	2.574392
15.030000	2.573824
15.040000	2.573256
15.050000	2.572688
15.060000	2.572120
15.070000	2.571551
15.080000	2.570982
15.090000	2.570412
15.100000	2.569842
15.110000	2.569272
15.120000	2.568702
15.130000	2.568131
15.140000	2.567560
15.150000	2.566988
15.160000	2.566417
15.170000	2.565845
15.180000	2.565272
15.190000	2.564699
15.200000	2.564126
15.210000	2.563553
15.220000	2.562979
15.230000	2.562405
15.240000	2.561831
15.250000	2.561257
15.260000	2.560682
15.270000	2.560106
15.280000	2.559531
15.290000	2.558955
15.300000	2.558379
15.310000	2.557803
15.320000	2.557226
15.330000	2.556649
15.340000	2.556072
15.350000	2.555494
15.360000	2.554916
15.370000	2.554338
15.380000	2.553759
15.390000	2.553181
15.400000	2.552601
15.410000	2.552022
15.420000	2.551442
15.430000	2.550862
15.440000	2.550282
15.450000	2.549702
15.460000	2.549121
15.470000	2.548540
15.480000	2.547958
15.490000	2.547377
15.500000	2.546795
15.510000	2.546213
15.520000	2.545630
15.530000	2.545047
15.540000	2.544464
15.550000	2.543881
15.560000	2.543297
15.570000	2.542713
15.580000	2.542129
15.590000	2.541545
15.600000	2.540960
15.610000	2.540375
15.620000	2.539790
15.630000	2.539205
15.640000	2.538619
15.650000	2.538033
15.660000	2.537447
15.670000	2.536860
15.680000	2.536273
15.690000	2.535686
15.700000	2.535099
15.710000	2.534512
15.720000	2.533924
15.730000	2.533336
15.740000	2.532747
15.750000	2.532159
15.760000	2.531570
15.770000	2.530981
15.780000	2.530392
15.790000	2.529802
15.800000	2.529213
15.810000	2.528623
15.820000	2.528032
15.830000	2.527442
15.840000	2.526851
15.850000	2.526260
15.860000	2.525669
15.870000	2.525078
15.880000	2.524486
15.890000	2.523894
15.900000	2.523302
15.910000	2.522710
15.920000	2.522117
15.930000	2.521525
15.940000	2.520932
15.950000	2.520338
15.960000	2.519745
15.970000	2.519151
15.980000	2.518558
15.990000	2.517963
16.000000	2.517369
16.010000	2.516775
16.020000	2.516180
16.030000	2.515585
16.040000	2.514990
16.050000	2.514395
16.060000	2.513799
16.070000	2.513203
16.080000	2.512607
16.090000	2.512011
16.100000	2.511415
16.110000	2.510818
16.120000	2.510222
16.130000	2.509625
16.140000	2.509028
16.150000	2.508430
16.160000	2.507833
16.170000	2.507235
16.180000	2.506637
16.190000	2.506039
16.200000	2.505441
16.210000	2.504842
16.220000	2.504244
16.230000	2.503645
16.240000	2.503046
16.250000	2.502447
16.260000	2.501848
16.270000	2.501248
16.280000	2.500648
16.290000	2.500048
16.300000	2.499448
16.310000	2.498848
16.320000	2.498248
16.330000	2.497647
16.340000	2.497047
16.350000	2.496446
16.360000	2.495845
16.370000	2.495244
16.380000	2.494642
16.390000	2.494041
16.400000	2.493439
16.410000	2.492837
16.420000	2.492235
16.430000	2.491633
16.440000	2.491031
16.450000	2.490429
16.460000	2.489826
16.470000	2.489223
16.480000	2.488621
16.490000	2.488018
16.500000	2.487415
16.510000	2.486811
16.520000	2.486208
16.530000	2.485604
16.540000	2.485001
16.550000	2.484397
16.560000	2.483793
16.570000	2.483189
16.580000	2.482585
16.590000	2.481981
16.600000	2.481376
16.610000	2.480772
16.620000	2.480167
16.630000	2.479562
16.640000	2.478957
16.650000	2.478352
16.660000	2.477747
16.670000	2.477142
16.680000	2.476537
16.690000	2.475931
16.700000	2.475326
16.710000	2.474720
16.720000	2.474114
16.730000	2.473508
16.740000	2.472902
16.750000	2.472296
16.760000	2.471690
16.770000	2.471084
16.780000	2.470477
16.790000	2.469871
16.800000	2.469264
16.810000	2.468658
16.820000	2.468051
16.830000	2.467444
16.840000	2.466837
16.850000	2.466230
16.860000	2.465623
16.870000	2.465016
16.880000	2.464409
16.890000	2.463801
16.900000	2.463194
16.910000	2.462587
16.920000	2.461979
16.930000	2.461371
16.940000	2.460764
16.950000	2.460156
16.960000	2.459548
16.970000	2.458940
16.980000	2.458333
16.990000	2.457725
17.000000	2.457117
17.010000	2.456508
17.020000	2.455900
17.030000	2.455292
17.040000	2.454684
17.050000	2.454076
17.060000	2.453467
17.070000	2.452859
17.080000	2.452250
17.090000	2.451642
17.100000	2.451033
17.110000	2.450425
17.120000	2.449816
17.130000	2.449208
17.140000	2.448599
17.150000	2.447990
17.160000	2.447381
17.170000	2.446773
17.180000	2.446164
17.190000	2.445555
17.200000	2.444946
17.210000	2.444337
17.220000	2.443728
17.230000	2.443120
17.240000	2.442511
17.250000	2.441902
17.260000	2.441293
17.270000	2.440684
17.280000	2.440075
17.290000	2.439466
17.300000	2.438857
17.310000	2.438248
17.320000	2.437639
17.330000	2.437030
17.340000	2.436421
17.350000	2.435812
17.360000	2.435203
17.370000	2.434594
17.380000	2.433985
17.390000	2.433376
17.400000	2.432767
17.410000	2.432158
17.420000	2.431549
17.430000	2.430940
17.440000	2.430332
17.450000	2.429723
17.460000	2.429114
17.470000	2.428505
17.480000	2.427896
17.490000	2.427287
17.500000	2.426679
17.510000	2.426070
17.520000	2.425461
17.530000	2.424853
17.540000	2.424244
17.550000	2.423636
17.560000	2.423027
17.570000	2.422419
17.580000	2.421810
17.590000	2.421202
17.600000	2.420593
17.610000	2.419985
17.620000	2.419377
17.630000	2.418769
17.640000	2.418161
17.650000	2.417553
17.660000	2.416945
17.670000	2.416337
17.680000	2.415729
17.690000	2.415121
17.700000	2.414513
17.710000	2.413905
17.720000	2.413298
17.730000	2.412690
17.740000	2.412083
17.750000	2.411475
17.760000	2.410868
17.770000	2.410261
17.780000	2.409654
17.790000	2.409046
17.800000	2.408439
17.810000	2.407833
17.820000	2.407226
17.830000	2.406619
17.840000	2.406012
17.850000	2.405406
17.860000	2.404799
17.870000	2.404193
17.880000	2.403587
17.890000	2.402981
17.900000	2.402374
17.910000	2.401769
17.920000	2.401163
17.930000	2.400557
17.940000	2.399951
17.950000	2.399346
17.960000	2.398740
17.970000	2.398135
17.980000	2.397530
17.990000	2.396925
18.000000	2.396320
18.010000	2.395715
18.020000	2.395110
18.030000	2.394506
18.040000	2.393901
18.050000	2.393297
18.060000	2.392693
18.070000	2.392089
18.080000	2.391485
18.090000	2.390881
18.100000	2.390278
18.110000	2.389674
18.120000	2.389071
18.130000	2.388468
18.140000	2.387865
18.150000	2.387262
18.160000	2.386659
18.170000	2.386057
18.180000	2.385454
18.190000	2.384852
18.200000	2.384250
18.210000	2.383648
18.220000	2.383046
18.230000	2.382444
18.240000	2.381843
18.250000	2.381242
18.260000	2.380641
18.270000	2.380040
18.280000	2.379439
18.290000	2.378838
18.300000	2.378238
18.310000	2.377638
18.320000	2.377038
18.330000	2.376438
18.340000	2.375838
18.350000	2.375239
18.360000	2.374639
18.370000	2.374040
18.380000	2.373441
18.390000	2.372843
18.400000	2.372244
18.410000	2.371646
18.420000	2.371048
18.430000	2.370450
18.440000	2.369852
18.450000	2.369254
18.460000	2.368657
18.470000	2.368060
18.480000	2.367463
18.490000	2.366866
18.500000	2.366270
18.510000	2.365674
18.520000	2.365078
18.530000	2.364482
18.540000	2.363886
18.550000	2.363291
18.560000	2.362696
18.570000	2.362101
18.580000	2.361506
18.590000	2.360912
18.600000	2.360318
18.610000	2.359724
18.620000	2.359130
18.630000	2.358537
18.640000	2.357944
18.650000	2.357351
18.660000	2.356758
18.670000	2.356165
18.680000	2.355573
18.690000	2.354981
18.700000	2.354389
18.710000	2.353798
18.720000	2.353207
18.730000	2.352616
18.740000	2.352025
18.750000	2.351435
18.760000	2.350845
18.770000	2.350255
18.780000	2.349665
18.790000	2.349076
18.800000	2.348487
18.810000	2.347898
18.820000	2.347309
18.830000	2.346721
18.840000	2.346133
18.850000	2.345545
18.860000	2.344958
18.870000	2.344371
18.880000	2.343784
18.890000	2.343198
18.900000	2.342611
18.910000	2.342026
18.920000	2.341440
18.930000	2.340855
18.940000	2.340269
18.950000	2.339685
18.960000	2.339100
18.970000	2.338516
18.980000	2.337932
18.990000	2.337349
19.000000	2.336766
19.010000	2.336183
19.020000	2.335600
19.030000	2.335018
19.040000	2.334436
19.050000	2.333854
19.060000	2.333273
19.070000	2.332692
19.080000	2.332112
19.090000	2.331531
19.100000	2.330951
19.110000	2.330372
19.120000	2.329792
19.130000	2.329213
19.140000	2.328635
19.150000	2.328056
19.160000	2.327479
19.170000	2.326901
19.180000	2.326324
19.190000	2.325747
19.200000	2.325170
19.210000	2.324594
19.220000	2.324018
19.230000	2.323443
19.240000	2.322867
19.250000	2.322293
19.260000	2.321718
19.270000	2.321144
19.280000	2.320571
19.290000	2.319997
19.300000	2.319424
19.310000	2.318852
19.320000	2.318279
19.330000	2.317708
19.340000	2.317136
19.350000	2.316565
19.360000	2.315994
19.370000	2.315424
19.380000	2.314854
19.390000	2.314285
19.400000	2.313715
19.410000	2.313147
19.420000	2.312578
19.430000	2.312010
19.440000	2.311443
19.450000	2.310875
19.460000	2.310309
19.470000	2.309742
19.480000	2.309176
19.490000	2.308611
19.500000	2.308045
19.510000	2.307481
19.520000	2.306916
19.530000	2.306352
19.540000	2.305789
19.550000	2.305226
19.560000	2.304663
19.570000	2.304101
19.580000	2.303539
19.590000	2.302977
19.600000	2.302416
19.610000	2.301856
19.620000	2.301296
19.630000	2.300736
19.640000	2.300177
19.650000	2.299618
19.660000	2.299059
19.670000	2.298501
19.680000	2.297944
19.690000	2.297387
19.700000	2.296830
19.710000	2.296274
19.720000	2.295718
19.730000	2.295163
19.740000	2.294608
19.750000	2.294053
19.760000	2.293499
19.770000	2.292946
19.780000	2.292393
19.790000	2.291840
19.800000	2.291288
19.810000	2.290736
19.820000	2.290185
19.830000	2.289634
19.840000	2.289084
19.850000	2.288534
19.860000	2.287985
19.870000	2.287436
19.880000	2.286888
19.890000	2.286340
19.900000	2.285792
19.910000	2.285245
19.920000	2.284699
19.930000	2.284153
19.940000	2.283608
19.950000	2.283063
19.960000	2.282518
19.970000	2.281974
19.980000	2.281430
19.990000	2.280887
20.000000	2.280345
20.010000	2.279803
20.020000	2.279261
20.030000	2.278720
20.040000	2.278180
20.050000	2.277640
20.060000	2.277100
20.070000	2.276561
20.080000	2.276023
20.090000	2.275485
20.100000	2.274947
20.110000	2.274410
20.120000	2.273874
20.130000	2.273338
20.140000	2.272803
20.150000	2.272268
20.160000	2.271733
20.170000	2.271200
20.180000	2.270666
20.190000	2.270134
20.200000	2.269601
20.210000	2.269070
20.220000	2.268539
20.230000	2.268008
20.240000	2.267478
20.250000	2.266948
20.260000	2.266419
20.270000	2.265891
20.280000	2.265363
20.290000	2.264836
20.300000	2.264309
20.310000	2.263783
20.320000	2.263257
20.330000	2.262732
20.340000	2.262207
20.350000	2.261683
20.360000	2.261160
20.370000	2.260637
20.380000	2.260115
20.390000	2.259593
20.400000	2.259072
20.410000	2.258551
20.420000	2.258031
20.430000	2.257511
20.440000	2.256993
20.450000	2.256474
20.460000	2.255956
20.470000	2.255439
20.480000	2.254923
20.490000	2.254407
20.500000	2.253891
20.510000	2.253376
20.520000	2.252862
20.530000	2.252348
20.540000	2.251835
20.550000	2.251323
20.560000	2.250811
20.570000	2.250300
20.580000	2.249789
20.590000	2.249279
20.600000	2.248769
20.610000	2.248260
20.620000	2.247752
20.630000	2.247244
20.640000	2.246737
20.650000	2.246231
20.660000	2.245725
20.670000	2.245219
20.680000	2.244715
20.690000	2.244211
20.700000	2.243707
20.710000	2.243204
20.720000	2.242702
20.730000	2.242201
20.740000	2.241700
20.750000	2.241199
20.760000	2.240700
20.770000	2.240201
20.780000	2.239702
20.790000	2.239204
20.800000	2.238707
20.810000	2.238211
20.820000	2.237715
20.830000	2.237219
20.840000	2.236725
20.850000	2.236231
20.860000	2.235737
20.870000	2.235245
20.880000	2.234753
20.890000	2.234261
20.900000	2.233770
20.910000	2.233280
20.920000	2.232791
20.930000	2.232302
20.940000	2.231814
20.950000	2.231326
20.960000	2.230839
20.970000	2.230353
20.980000	2.229867
20.990000	2.229383
21.000000	2.228898
21.010000	2.228415
21.020000	2.227932
21.030000	2.227450
21.040000	2.226968
21.050000	2.226487
21.060000	2.226007
21.070000	2.225527
21.080000	2.225048
21.090000	2.224570
21.100000	2.224093
21.110000	2.223616
21.120000	2.223140
21.130000	2.222664
21.140000	2.222189
21.150000	2.221715
21.160000	2.221242
21.170000	2.220769
21.180000	2.220297
21.190000	2.219826
21.200000	2.219355
21.210000	2.218885
21.220000	2.218416
21.230000	2.217947
21.240000	2.217479
21.250000	2.217012
21.260000	2.216545
21.270000	2.216080
21.280000	2.215615
21.290000	2.215150
21.300000	2.214686
21.310000	2.214223
21.320000	2.213761
21.330000	2.213300
21.340000	2.212839
21.350000	2.212379
21.360000	2.211919
21.370000	2.211460
21.380000	2.211002
21.390000	2.210545
21.400000	2.210089
21.410000	2.209633
21.420000	2.209178
21.430000	2.208723
21.440000	2.208270
21.450000	2.207817
21.460000	2.207364
21.470000	2.206913
21.480000	2.206462
21.490000	2.206012
21.500000	2.205563
21.510000	2.205114
21.520000	2.204666
21.530000	2.204219
21.540000	2.203773
21.550000	2.203327
21.560000	2.202882
21.570000	2.202438
21.580000	2.201995
21.590000	2.201552
21.600000	2.201110
21.610000	2.200669
21.620000	2.200229
21.630000	2.199789
21.640000	2.199350
21.650000	2.198912
21.660000	2.198475
21.670000	2.198038
21.680000	2.197602
21.690000	2.197167
21.700000	2.196732
21.710000	2.196299
21.720000	2.195866
21.730000	2.195434
21.740000	2.195002
21.750000	2.194572
21.760000	2.194142
21.770000	2.193713
21.780000	2.193285
21.790000	2.192857
21.800000	2.192430
21.810000	2.192005
21.820000	2.191579
21.830000	2.191155
21.840000	2.190731
21.850000	2.190308
21.860000	2.189886
21.870000	2.189465
21.880000	2.189044
21.890000	2.188625
21.900000	2.188206
21.910000	2.187787
21.920000	2.187370
21.930000	2.186953
21.940000	2.186538
21.950000	2.186122
21.960000	2.185708
21.970000	2.185295
21.980000	2.184882
21.990000	2.184470
22.000000	2.184059
22.010000	2.183649
22.020000	2.183239
22.030000	2.182830
22.040000	2.182422
22.050000	2.182015
22.060000	2.181609
22.070000	2.181204
22.080000	2.180799
22.090000	2.180395
22.100000	2.179992
22.110000	2.179589
22.120000	2.179188
22.130000	2.178787
22.140000	2.178387
22.150000	2.177988
22.160000	2.177590
22.170000	2.177192
22.180000	2.176796
22.190000	2.176400
22.200000	2.176005
22.210000	2.175611
22.220000	2.175217
22.230000	2.174825
22.240000	2.174433
22.250000	2.174042
22.260000	2.173652
22.270000	2.173262
22.280000	2.172874
22.290000	2.172486
22.300000	2.172099
22.310000	2.171713
22.320000	2.171328
22.330000	2.170944
22.340000	2.170560
22.350000	2.170178
22.360000	2.169796
22.370000	2.169415
22.380000	2.169034
22.390000	2.168655
22.400000	2.168276
22.410000	2.167899
22.420000	2.167522
22.430000	2.167146
22.440000	2.166771
22.450000	2.166396
22.460000	2.166023
22.470000	2.165650
22.480000	2.165278
22.490000	2.164907
22.500000	2.164537
22.510000	2.164168
22.520000	2.163799
22.530000	2.163431
22.540000	2.163065
22.550000	2.162699
22.560000	2.162333
22.570000	2.161969
22.580000	2.161606
22.590000	2.161243
22.600000	2.160882
22.610000	2.160521
22.620000	2.160161
22.630000	2.159801
22.640000	2.159443
22.650000	2.159086
22.660000	2.158729
22.670000	2.158373
22.680000	2.158018
22.690000	2.157664
22.700000	2.157311
22.710000	2.156959
22.720000	2.156608
22.730000	2.156257
22.740000	2.155907
22.750000	2.155558
22.760000	2.155210
22.770000	2.154863
22.780000	2.154517
22.790000	2.154171
22.800000	2.153827
22.810000	2.153483
22.820000	2.153140
22.830000	2.152798
22.840000	2.152457
22.850000	2.152117
22.860000	2.151778
22.870000	2.151439
22.880000	2.151102
22.890000	2.150765
22.900000	2.150429
22.910000	2.150094
22.920000	2.149760
22.930000	2.149427
22.940000	2.149095
22.950000	2.148763
22.960000	2.148433
22.970000	2.148103
22.980000	2.147774
22.990000	2.147446
23.000000	2.147119
23.010000	2.146793
23.020000	2.146467
23.030000	2.146143
23.040000	2.145819
23.050000	2.145497
23.060000	2.145175
23.070000	2.144854
23.080000	2.144534
23.090000	2.144215
23.100000	2.143897
23.110000	2.143579
23.120000	2.143263
23.130000	2.142947
23.140000	2.142632
23.150000	2.142319
23.160000	2.142006
23.170000	2.141694
23.180000	2.141382
23.190000	2.141072
23.200000	2.140763
23.210000	2.140454
23.220000	2.140147
23.230000	2.139840
23.240000	2.139534
23.250000	2.139229
23.260000	2.138925
23.270000	2.138622
23.280000	2.138320
23.290000	2.138019
23.300000	2.137718
23.310000	2.137419
23.320000	2.137120
23.330000	2.136822
23.340000	2.136526
23.350000	2.136230
23.360000	2.135935
23.370000	2.135641
23.380000	2.135347
23.390000	2.135055
23.400000	2.134764
23.410000	2.134473
23.420000	2.134183
23.430000	2.133895
23.440000	2.133607
23.450000	2.133320
23.460000	2.133034
23.470000	2.132749
23.480000	2.132465
23.490000	2.132181
23.500000	2.131899
23.510000	2.131617
23.520000	2.131337
23.530000	2.131057
23.540000	2.130778
23.550000	2.130501
23.560000	2.130224
23.570000	2.129948
23.580000	2.129672
23.590000	2.129398
23.600000	2.129125
23.610000	2.128852
23.620000	2.128581
23.630000	2.128310
23.640000	2.128041
23.650000	2.127772
23.660000	2.127504
23.670000	2.127237
23.680000	2.126971
23.690000	2.126706
23.700000	2.126442
23.710000	2.126178
23.720000	2.125916
23.730000	2.125655
23.740000	2.125394
23.750000	2.125134
23.760000	2.124876
23.770000	2.124618
23.780000	2.124361
23.790000	2.124105
23.800000	2.123850
23.810000	2.123596
23.820000	2.123343
23.830000	2.123090
23.840000	2.122839
23.850000	2.122588
23.860000	2.122339
23.870000	2.122090
23.880000	2.121842
23.890000	2.121596
23.900000	2.121350
23.910000	2.121105
23.920000	2.120861
23.930000	2.120618
23.940000	2.120375
23.950000	2.120134
23.960000	2.119894
23.970000	2.119654
23.980000	2.119416
23.990000	2.119178
24.000000	2.118941
24.010000	2.118706
24.020000	2.118471
24.030000	2.118237
24.040000	2.118004
24.050000	2.117772
24.060000	2.117541
24.070000	2.117310
24.080000	2.117081
24.090000	2.116853
24.100000	2.116625
24.110000	2.116398
24.120000	2.116173
24.130000	2.115948
24.140000	2.115724
24.150000	2.115501
24.160000	2.115279
24.170000	2.115058
24.180000	2.114838
24.190000	2.114619
24.200000	2.114401
