tb	Rc
13.950000	2.614429
13.960000	2.613872
13.970000	2.613315
13.980000	2.612757
13.990000	2.612199
14.000000	2.611641
14.010000	2.611081
14.020000	2.610522
14.030000	2.609962
14.040000	2.609402
14.050000	2.608841
14.060000	2.608279
14.070000	2.607718
14.080000	2.607155
14.090000	2.606593
14.100000	2.606030
14.110000	2.605466
14.120000	2.604902
14.130000	2.604338
14.140000	2.603773
14.150000	2.603207
14.160000	2.602642
14.170000	2.602075
14.180000	2.601509
14.190000	2.600941
14.200000	2.600374
14.210000	2.599806
14.220000	2.599237
14.230000	2.598669
14.240000	2.598099
14.250000	2.597530
14.260000	2.596959
14.270000	2.596389
14.280000	2.595818
14.290000	2.595246
14.300000	2.594674
14.310000	2.594102
14.320000	2.593529
14.330000	2.592956
14.340000	2.592382
14.350000	2.591808
14.360000	2.591234
14.370000	2.590659
14.380000	2.590083
14.390000	2.589508
14.400000	2.588931
14.410000	2.588355
14.420000	2.587778
14.430000	2.587200
14.440000	2.586622
14.450000	2.586044
14.460000	2.585465
14.470000	2.584886
14.480000	2.584307
14.490000	2.583727
14.500000	2.583146
14.510000	2.582565
14.520000	2.581984
14.530000	2.581402
14.540000	2.580820
14.550000	2.580238
14.560000	2.579655
14.570000	2.579072
14.580000	2.578488
14.590000	2.577904
14.600000	2.577319
14.610000	2.576735
14.620000	2.576149
14.630000	2.575563
14.640000	2.574977
14.650000	2.574391
14.660000	2.573804
14.670000	2.573217
14.680000	2.572629
14.690000	2.572041
14.700000	2.571452
14.710000	2.570863
14.720000	2.570274
14.730000	2.569684
14.740000	2.569094
14.750000	2.568504
14.760000	2.567913
14.770000	2.567321
14.780000	2.566730
14.790000	2.566138
14.800000	2.565545
14.810000	2.564952
14.820000	2.564359
14.830000	2.563765
14.840000	2.563171
14.850000	2.562577
14.860000	2.561982
14.870000	2.561387
14.880000	2.560792
14.890000	2.560196
14.900000	2.559600
14.910000	2.559003
14.920000	2.558406
14.930000	2.557808
14.940000	2.557211
14.950000	2.556612
14.960000	2.556014
14.970000	2.555415
14.980000	2.554816
14.990000	2.554216
15.000000	2.553616
15.010000	2.553016
15.020000	2.552415
15.030000	2.551814
15.040000	2.551213
15.050000	2.550611
15.060000	2.550009
15.070000	2.549406
15.080000	2.548803
15.090000	2.548200
15.100000	2.547596
15.110000	2.546992
15.120000	2.546388
15.130000	2.545783
15.140000	2.545178
15.150000	2.544573
15.160000	2.543967
15.170000	2.543361
15.180000	2.542755
15.190000	2.542148
15.200000	2.541541
15.210000	2.540933
15.220000	2.540326
15.230000	2.539717
15.240000	2.539109
15.250000	2.538500
15.260000	2.537891
15.270000	2.537282
15.280000	2.536672
15.290000	2.536062
15.300000	2.535451
15.310000	2.534840
15.320000	2.534229
15.330000	2.533618
15.340000	2.533006
15.350000	2.532394
15.360000	2.531781
15.370000	2.531168
15.380000	2.530555
15.390000	2.529942
15.400000	2.529328
15.410000	2.528714
15.420000	2.528099
15.430000	2.527485
15.440000	2.526870
15.450000	2.526254
15.460000	2.525639
15.470000	2.525023
15.480000	2.524406
15.490000	2.523790
15.500000	2.523173
15.510000	2.522556
15.520000	2.521938
15.530000	2.521320
15.540000	2.520702
15.550000	2.520084
15.560000	2.519465
15.570000	2.518846
15.580000	2.518227
15.590000	2.517607
15.600000	2.516987
15.610000	2.516367
15.620000	2.515746
15.630000	2.515125
15.640000	2.514504
15.650000	2.513883
15.660000	2.513261
15.670000	2.512639
15.680000	2.512017
15.690000	2.511394
15.700000	2.510772
15.710000	2.510149
15.720000	2.509525
15.730000	2.508901
15.740000	2.508277
15.750000	2.507653
15.760000	2.507029
15.770000	2.506404
15.780000	2.505779
15.790000	2.505154
15.800000	2.504528
15.810000	2.503902
15.820000	2.503276
15.830000	2.502650
15.840000	2.502023
15.850000	2.501396
15.860000	2.500769
15.870000	2.500141
15.880000	2.499514
15.890000	2.498886
15.900000	2.498258
15.910000	2.497629
15.920000	2.497000
15.930000	2.496371
15.940000	2.495742
15.950000	2.495113
15.960000	2.494483
15.970000	2.493853
15.980000	2.493223
15.990000	2.492592
16.000000	2.491962
16.010000	2.491331
16.020000	2.490699
16.030000	2.490068
16.040000	2.489436
16.050000	2.488804
16.060000	2.488172
16.070000	2.487540
16.080000	2.486907
16.090000	2.486275
16.100000	2.485642
16.110000	2.485008
16.120000	2.484375
16.130000	2.483741
16.140000	2.483107
16.150000	2.482473
16.160000	2.481839
16.170000	2.481204
16.180000	2.480569
16.190000	2.479934
16.200000	2.479299
16.210000	2.478663
16.220000	2.478028
16.230000	2.477392
16.240000	2.476756
16.250000	2.476119
16.260000	2.475483
16.270000	2.474846
16.280000	2.474209
16.290000	2.473572
16.300000	2.472935
16.310000	2.472297
16.320000	2.471660
16.330000	2.471022
16.340000	2.470384
16.350000	2.469746
16.360000	2.469107
16.370000	2.468468
16.380000	2.467830
16.390000	2.467191
16.400000	2.466551
16.410000	2.465912
16.420000	2.465273
16.430000	2.464633
16.440000	2.463993
16.450000	2.463353
16.460000	2.462713
16.470000	2.462072
16.480000	2.461432
16.490000	2.460791
16.500000	2.460150
16.510000	2.459509
16.520000	2.458867
16.530000	2.458226
16.540000	2.457584
16.550000	2.456943
16.560000	2.456301
16.570000	2.455659
16.580000	2.455017
16.590000	2.454374
16.600000	2.453732
16.610000	2.453089
16.620000	2.452446
16.630000	2.451803
16.640000	2.451160
16.650000	2.450517
16.660000	2.449873
16.670000	2.449230
16.680000	2.448586
16.690000	2.447942
16.700000	2.447299
16.710000	2.446654
16.720000	2.446010
16.730000	2.445366
16.740000	2.444721
16.750000	2.444077
16.760000	2.443432
16.770000	2.442787
16.780000	2.442142
16.790000	2.441497
16.800000	2.440852
16.810000	2.440207
16.820000	2.439561
16.830000	2.438916
16.840000	2.438270
16.850000	2.437624
16.860000	2.436978
16.870000	2.436332
16.880000	2.435686
16.890000	2.435040
16.900000	2.434394
16.910000	2.433748
16.920000	2.433101
16.930000	2.432454
16.940000	2.431808
16.950000	2.431161
16.960000	2.430514
16.970000	2.429867
16.980000	2.429220
16.990000	2.428573
17.000000	2.427926
17.010000	2.427279
17.020000	2.426631
17.030000	2.425984
17.040000	2.425336
17.050000	2.424689
17.060000	2.424041
17.070000	2.423393
17.080000	2.422745
17.090000	2.422097
17.100000	2.421449
17.110000	2.420801
17.120000	2.420153
17.130000	2.419505
17.140000	2.418857
17.150000	2.418209
17.160000	2.417560
17.170000	2.416912
17.180000	2.416264
17.190000	2.415615
17.200000	2.414966
17.210000	2.414318
17.220000	2.413669
17.230000	2.413021
17.240000	2.412372
17.250000	2.411723
17.260000	2.411074
17.270000	2.410425
17.280000	2.409777
17.290000	2.409128
17.300000	2.408479
17.310000	2.407830
17.320000	2.407181
17.330000	2.406532
17.340000	2.405883
17.350000	2.405234
17.360000	2.404585
17.370000	2.403935
17.380000	2.403286
17.390000	2.402637
17.400000	2.401988
17.410000	2.401339
17.420000	2.400690
17.430000	2.400040
17.440000	2.399391
17.450000	2.398742
17.460000	2.398093
17.470000	2.397444
17.480000	2.396794
17.490000	2.396145
17.500000	2.395496
17.510000	2.394847
17.520000	2.394198
17.530000	2.393548
17.540000	2.392899
17.550000	2.392250
17.560000	2.391601
17.570000	2.390952
17.580000	2.390303
17.590000	2.389654
17.600000	2.389005
17.610000	2.388356
17.620000	2.387707
17.630000	2.387058
17.640000	2.386409
17.650000	2.385760
17.660000	2.385111
17.670000	2.384462
17.680000	2.383813
17.690000	2.383164
17.700000	2.382516
17.710000	2.381867
17.720000	2.381218
17.730000	2.380570
17.740000	2.379921
17.750000	2.379273
17.760000	2.378624
17.770000	2.377976
17.780000	2.377327
17.790000	2.376679
17.800000	2.376031
17.810000	2.375383
17.820000	2.374735
17.830000	2.374087
17.840000	2.373439
17.850000	2.372791
17.860000	2.372143
17.870000	2.371495
17.880000	2.370847
17.890000	2.370200
17.900000	2.369552
17.910000	2.368905
17.920000	2.368258
17.930000	2.367610
17.940000	2.366963
17.950000	2.366316
17.960000	2.365669
17.970000	2.365022
17.980000	2.364375
17.990000	2.363728
18.000000	2.363082
18.010000	2.362435
18.020000	2.361789
18.030000	2.361142
18.040000	2.360496
18.050000	2.359850
18.060000	2.359204
18.070000	2.358558
18.080000	2.357912
18.090000	2.357267
18.100000	2.356621
18.110000	2.355976
18.120000	2.355330
18.130000	2.354685
18.140000	2.354040
18.150000	2.353395
18.160000	2.352750
18.170000	2.352106
18.180000	2.351461
18.190000	2.350817
18.200000	2.350172
18.210000	2.349528
18.220000	2.348884
18.230000	2.348240
18.240000	2.347596
18.250000	2.346953
18.260000	2.346309
18.270000	2.345666
18.280000	2.345023
18.290000	2.344380
18.300000	2.343737
18.310000	2.343094
18.320000	2.342452
18.330000	2.341809
18.340000	2.341167
18.350000	2.340525
18.360000	2.339883
18.370000	2.339242
18.380000	2.338600
18.390000	2.337959
18.400000	2.337318
18.410000	2.336676
18.420000	2.336036
18.430000	2.335395
18.440000	2.334754
18.450000	2.334114
18.460000	2.333474
18.470000	2.332834
18.480000	2.332194
18.490000	2.331555
18.500000	2.330916
18.510000	2.330276
18.520000	2.329637
18.530000	2.328999
18.540000	2.328360
18.550000	2.327722
18.560000	2.327084
18.570000	2.326446
18.580000	2.325808
18.590000	2.325170
18.600000	2.324533
18.610000	2.323896
18.620000	2.323259
18.630000	2.322622
18.640000	2.321986
18.650000	2.321350
18.660000	2.320714
18.670000	2.320078
18.680000	2.319442
18.690000	2.318807
18.700000	2.318172
18.710000	2.317537
18.720000	2.316902
18.730000	2.316268
18.740000	2.315634
18.750000	2.315000
18.760000	2.314366
18.770000	2.313733
18.780000	2.313100
18.790000	2.312467
18.800000	2.311834
18.810000	2.311202
18.820000	2.310569
18.830000	2.309938
18.840000	2.309306
18.850000	2.308675
18.860000	2.308043
18.870000	2.307413
18.880000	2.306782
18.890000	2.306152
18.900000	2.305522
18.910000	2.304892
18.920000	2.304262
18.930000	2.303633
18.940000	2.303004
18.950000	2.302375
18.960000	2.301747
18.970000	2.301119
18.980000	2.300491
18.990000	2.299863
19.000000	2.299236
19.010000	2.298609
19.020000	2.297983
19.030000	2.297356
19.040000	2.296730
19.050000	2.296104
19.060000	2.295479
19.070000	2.294854
19.080000	2.294229
19.090000	2.293604
19.100000	2.292980
19.110000	2.292356
19.120000	2.291732
19.130000	2.291109
19.140000	2.290486
19.150000	2.289863
19.160000	2.289241
19.170000	2.288619
19.180000	2.287997
19.190000	2.287376
19.200000	2.286755
19.210000	2.286134
19.220000	2.285514
19.230000	2.284894
19.240000	2.284274
19.250000	2.283654
19.260000	2.283035
19.270000	2.282417
19.280000	2.281798
19.290000	2.281180
19.300000	2.280562
19.310000	2.279945
19.320000	2.279328
19.330000	2.278711
19.340000	2.278095
19.350000	2.277479
19.360000	2.276864
19.370000	2.276248
19.380000	2.275634
19.390000	2.275019
19.400000	2.274405
19.410000	2.273791
19.420000	2.273178
19.430000	2.272565
19.440000	2.271952
19.450000	2.271340
19.460000	2.270728
19.470000	2.270117
19.480000	2.269505
19.490000	2.268895
19.500000	2.268284
19.510000	2.267674
19.520000	2.267065
19.530000	2.266456
19.540000	2.265847
19.550000	2.265238
19.560000	2.264630
19.570000	2.264023
19.580000	2.263415
19.590000	2.262809
19.600000	2.262202
19.610000	2.261596
19.620000	2.260991
19.630000	2.260385
19.640000	2.259781
19.650000	2.259176
19.660000	2.258572
19.670000	2.257969
19.680000	2.257366
19.690000	2.256763
19.700000	2.256161
19.710000	2.255559
19.720000	2.254957
19.730000	2.254356
19.740000	2.253756
19.750000	2.253155
19.760000	2.252556
19.770000	2.251956
19.780000	2.251358
19.790000	2.250759
19.800000	2.250161
19.810000	2.249564
19.820000	2.248967
19.830000	2.248370
19.840000	2.247774
19.850000	2.247178
19.860000	2.246583
19.870000	2.245988
19.880000	2.245393
19.890000	2.244799
19.900000	2.244206
19.910000	2.243613
19.920000	2.243020
19.930000	2.242428
19.940000	2.241837
19.950000	2.241245
19.960000	2.240655
19.970000	2.240065
19.980000	2.239475
19.990000	2.238886
20.000000	2.238297
20.010000	2.237708
20.020000	2.237121
20.030000	2.236533
20.040000	2.235946
20.050000	2.235360
20.060000	2.234774
20.070000	2.234189
20.080000	2.233604
20.090000	2.233019
20.100000	2.232435
20.110000	2.231852
20.120000	2.231269
20.130000	2.230686
20.140000	2.230104
20.150000	2.229523
20.160000	2.228942
20.170000	2.228361
20.180000	2.227782
20.190000	2.227202
20.200000	2.226623
20.210000	2.226045
20.220000	2.225467
20.230000	2.224889
20.240000	2.224313
20.250000	2.223736
20.260000	2.223160
20.270000	2.222585
20.280000	2.222010
20.290000	2.221436
20.300000	2.220862
20.310000	2.220289
20.320000	2.219717
20.330000	2.219144
20.340000	2.218573
20.350000	2.218002
20.360000	2.217431
20.370000	2.216861
20.380000	2.216292
20.390000	2.215723
20.400000	2.215155
20.410000	2.214587
20.420000	2.214020
20.430000	2.213453
20.440000	2.212887
20.450000	2.212321
20.460000	2.211756
20.470000	2.211192
20.480000	2.210628
20.490000	2.210064
20.500000	2.209501
20.510000	2.208939
20.520000	2.208378
20.530000	2.207816
20.540000	2.207256
20.550000	2.206696
20.560000	2.206137
20.570000	2.205578
20.580000	2.205019
20.590000	2.204462
20.600000	2.203905
20.610000	2.203348
20.620000	2.202792
20.630000	2.202237
20.640000	2.201682
20.650000	2.201128
20.660000	2.200574
20.670000	2.200021
20.680000	2.199469
20.690000	2.198917
20.700000	2.198366
20.710000	2.197815
20.720000	2.197265
20.730000	2.196716
20.740000	2.196167
20.750000	2.195619
20.760000	2.195071
20.770000	2.194524
20.780000	2.193978
20.790000	2.193432
20.800000	2.192886
20.810000	2.192342
20.820000	2.191798
20.830000	2.191255
20.840000	2.190712
20.850000	2.190170
20.860000	2.189628
20.870000	2.189087
20.880000	2.188547
20.890000	2.188007
20.900000	2.187468
20.910000	2.186930
20.920000	2.186392
20.930000	2.185855
20.940000	2.185319
20.950000	2.184783
20.960000	2.184247
20.970000	2.183713
20.980000	2.183179
20.990000	2.182646
21.000000	2.182113
21.010000	2.181581
21.020000	2.181049
21.030000	2.180519
21.040000	2.179989
21.050000	2.179459
21.060000	2.178930
21.070000	2.178402
21.080000	2.177875
21.090000	2.177348
21.100000	2.176822
21.110000	2.176296
21.120000	2.175771
21.130000	2.175247
21.140000	2.174723
21.150000	2.174200
21.160000	2.173678
21.170000	2.173157
21.180000	2.172636
21.190000	2.172115
21.200000	2.171596
21.210000	2.171077
21.220000	2.170559
21.230000	2.170041
21.240000	2.169524
21.250000	2.169008
21.260000	2.168493
21.270000	2.167978
21.280000	2.167464
21.290000	2.166950
21.300000	2.166437
21.310000	2.165925
21.320000	2.165414
21.330000	2.164903
21.340000	2.164393
21.350000	2.163883
21.360000	2.163375
21.370000	2.162867
21.380000	2.162360
21.390000	2.161853
21.400000	2.161347
21.410000	2.160842
21.420000	2.160337
21.430000	2.159834
21.440000	2.159330
21.450000	2.158828
21.460000	2.158326
21.470000	2.157825
21.480000	2.157325
21.490000	2.156826
21.500000	2.156327
21.510000	2.155829
21.520000	2.155331
21.530000	2.154834
21.540000	2.154338
21.550000	2.153843
21.560000	2.153349
21.570000	2.152855
21.580000	2.152362
21.590000	2.151869
21.600000	2.151378
21.610000	2.150887
21.620000	2.150396
21.630000	2.149907
21.640000	2.149418
21.650000	2.148930
21.660000	2.148443
21.670000	2.147956
21.680000	2.147470
21.690000	2.146985
21.700000	2.146501
21.710000	2.146017
21.720000	2.145534
21.730000	2.145052
21.740000	2.144571
21.750000	2.144090
21.760000	2.143610
21.770000	2.143131
21.780000	2.142652
21.790000	2.142175
21.800000	2.141698
21.810000	2.141221
21.820000	2.140746
21.830000	2.140271
21.840000	2.139797
21.850000	2.139324
21.860000	2.138852
21.870000	2.138380
21.880000	2.137909
21.890000	2.137439
21.900000	2.136969
21.910000	2.136501
21.920000	2.136033
21.930000	2.135566
21.940000	2.135099
21.950000	2.134634
21.960000	2.134169
21.970000	2.133705
21.980000	2.133241
21.990000	2.132779
22.000000	2.132317
22.010000	2.131856
22.020000	2.131396
22.030000	2.130936
22.040000	2.130478
22.050000	2.130020
22.060000	2.129562
22.070000	2.129106
22.080000	2.128651
22.090000	2.128196
22.100000	2.127742
22.110000	2.127288
22.120000	2.126836
22.130000	2.126384
22.140000	2.125933
22.150000	2.125483
22.160000	2.125034
22.170000	2.124585
22.180000	2.124138
22.190000	2.123691
22.200000	2.123245
22.210000	2.122799
22.220000	2.122355
22.230000	2.121911
22.240000	2.121468
22.250000	2.121026
22.260000	2.120584
22.270000	2.120144
22.280000	2.119704
22.290000	2.119265
22.300000	2.118827
22.310000	2.118389
22.320000	2.117953
22.330000	2.117517
22.340000	2.117082
22.350000	2.116648
22.360000	2.116214
22.370000	2.115782
22.380000	2.115350
22.390000	2.114919
22.400000	2.114489
22.410000	2.114059
22.420000	2.113631
22.430000	2.113203
22.440000	2.112776
22.450000	2.112350
22.460000	2.111925
22.470000	2.111500
22.480000	2.111077
22.490000	2.110654
22.500000	2.110232
22.510000	2.109811
22.520000	2.109390
22.530000	2.108971
22.540000	2.108552
22.550000	2.108134
22.560000	2.107717
22.570000	2.107301
22.580000	2.106885
22.590000	2.106471
22.600000	2.106057
22.610000	2.105644
22.620000	2.105232
22.630000	2.104821
22.640000	2.104410
22.650000	2.104001
22.660000	2.103592
22.670000	2.103184
22.680000	2.102777
22.690000	2.102370
22.700000	2.101965
22.710000	2.101560
22.720000	2.101156
22.730000	2.100753
22.740000	2.100351
22.750000	2.099950
22.760000	2.099550
22.770000	2.099150
22.780000	2.098751
22.790000	2.098353
22.800000	2.097956
22.810000	2.097560
22.820000	2.097165
22.830000	2.096770
22.840000	2.096376
22.850000	2.095983
22.860000	2.095591
22.870000	2.095200
22.880000	2.094810
22.890000	2.094420
22.900000	2.094032
22.910000	2.093644
22.920000	2.093257
22.930000	2.092871
22.940000	2.092486
22.950000	2.092101
22.960000	2.091718
22.970000	2.091335
22.980000	2.090953
22.990000	2.090572
23.000000	2.090192
23.010000	2.089813
23.020000	2.089435
23.030000	2.089057
23.040000	2.088681
23.050000	2.088305
23.060000	2.087930
23.070000	2.087556
23.080000	2.087182
23.090000	2.086810
23.100000	2.086439
23.110000	2.086068
23.120000	2.085698
23.130000	2.085329
23.140000	2.084961
23.150000	2.084594
23.160000	2.084228
23.170000	2.083862
23.180000	2.083498
23.190000	2.083134
23.200000	2.082771
23.210000	2.082409
23.220000	2.082048
23.230000	2.081687
23.240000	2.081328
23.250000	2.080970
23.260000	2.080612
23.270000	2.080255
23.280000	2.079899
23.290000	2.079544
23.300000	2.079190
23.310000	2.078837
23.320000	2.078484
23.330000	2.078133
23.340000	2.077782
23.350000	2.077432
23.360000	2.077083
23.370000	2.076735
23.380000	2.076388
23.390000	2.076042
23.400000	2.075696
23.410000	2.075352
23.420000	2.075008
23.430000	2.074665
23.440000	2.074323
23.450000	2.073982
23.460000	2.073642
23.470000	2.073303
23.480000	2.072964
23.490000	2.072627
23.500000	2.072290
23.510000	2.071955
23.520000	2.071620
23.530000	2.071286
23.540000	2.070953
23.550000	2.070620
23.560000	2.070289
23.570000	2.069959
23.580000	2.069629
23.590000	2.069300
23.600000	2.068972
23.610000	2.068645
23.620000	2.068319
23.630000	2.067994
23.640000	2.067670
23.650000	2.067347
23.660000	2.067024
23.670000	2.066703
23.680000	2.066382
23.690000	2.066062
23.700000	2.065743
23.710000	2.065425
23.720000	2.065108
23.730000	2.064791
23.740000	2.064476
23.750000	2.064162
23.760000	2.063848
23.770000	2.063535
23.780000	2.063223
23.790000	2.062912
23.800000	2.062602
23.810000	2.062293
23.820000	2.061985
23.830000	2.061677
23.840000	2.061371
23.850000	2.061065
23.860000	2.060761
23.870000	2.060457
23.880000	2.060154
23.890000	2.059852
23.900000	2.059551
23.910000	2.059250
23.920000	2.058951
23.930000	2.058653
23.940000	2.058355
23.950000	2.058058
23.960000	2.057763
23.970000	2.057468
23.980000	2.057174
23.990000	2.056881
24.000000	2.056588
24.010000	2.056297
24.020000	2.056007
24.030000	2.055717
24.040000	2.055428
24.050000	2.055141
24.060000	2.054854
24.070000	2.054568
24.080000	2.054283
24.090000	2.053999
24.100000	2.053715
24.110000	2.053433
24.120000	2.053152
24.130000	2.052871
24.140000	2.052591
24.150000	2.052313
24.160000	2.052035
24.170000	2.051758
24.180000	2.051482
24.190000	2.051206
24.200000	2.050932
